ticker,cik,transaction_date,is_buy,shares,price_per_share,transaction_value,is_officer,is_director,is_ten_pct_owner,officer_title,ownership_type,accession_number,close,return_7d
RCG,919567,2025-12-08,1,18.0,2.63,47.339999999999996,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-037222,2.4895698030083033,0.05577685449301114
RCG,919567,2025-12-08,1,360.0,2.63,946.8,1,0,0,President/Co-Portfolio Manager,D,0001437749-25-037222,2.4895698030083033,0.05577685449301114
RCG,919567,2025-12-09,1,360.0,2.65,954.0,1,0,0,President/Co-Portfolio Manager,D,0001437749-25-037347,2.5788371070079306,0.0004509073857221138
RCG,919567,2025-12-09,1,180.0,2.65,477.0,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-037347,2.5788371070079306,0.0004509073857221138
RCG,919567,2025-12-09,1,296.0,2.65,784.4,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-037347,2.5788371070079306,0.0004509073857221138
RCG,919567,2025-12-09,1,18.0,2.65,47.699999999999996,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-037347,2.5788371070079306,0.0004509073857221138
RCG,919567,2025-12-09,1,82.0,2.65,217.29999999999998,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-037347,2.5788371070079306,0.0004509073857221138
RCG,919567,2025-12-10,1,18.0,2.61,46.98,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-037509,2.6284302729715514,-0.03744832137795358
RCG,919567,2025-12-10,1,180.0,2.61,469.79999999999995,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-037509,2.6284302729715514,-0.03744832137795358
RCG,919567,2025-12-10,1,360.0,2.61,939.5999999999999,1,0,0,President/Co-Portfolio Manager,D,0001437749-25-037509,2.6284302729715514,-0.03744832137795358
RCG,919567,2025-12-10,1,296.0,2.61,772.56,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-037509,2.6284302729715514,-0.03744832137795358
RCG,919567,2025-12-10,1,82.0,2.61,214.01999999999998,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-037509,2.6284302729715514,-0.03744832137795358
RCG,919567,2025-12-11,1,18.0,2.6,46.800000000000004,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-037665,2.55899977684021,0.03556089349862571
RCG,919567,2025-12-11,1,360.0,2.6,936.0,1,0,0,President/Co-Portfolio Manager,D,0001437749-25-037665,2.55899977684021,0.03556089349862571
RCG,919567,2025-12-11,1,180.0,2.6,468.0,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-037665,2.55899977684021,0.03556089349862571
RCG,919567,2025-12-11,1,82.0,2.6,213.20000000000002,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-037665,2.55899977684021,0.03556089349862571
RCG,919567,2025-12-11,1,296.0,2.6,769.6,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-037665,2.55899977684021,0.03556089349862571
RCG,919567,2025-12-12,1,18.0,2.61,46.98,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-037796,2.5193254904796603,0.03202222755962681
RCG,919567,2025-12-12,1,180.0,2.61,469.79999999999995,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-037796,2.5193254904796603,0.03202222755962681
RCG,919567,2025-12-12,1,360.0,2.61,939.5999999999999,1,0,0,President/Co-Portfolio Manager,D,0001437749-25-037796,2.5193254904796603,0.03202222755962681
RCG,919567,2025-12-12,1,296.0,2.61,772.56,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-037796,2.5193254904796603,0.03202222755962681
RCG,919567,2025-12-12,1,82.0,2.61,214.01999999999998,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-037796,2.5193254904796603,0.03202222755962681
RCG,919567,2025-12-15,1,180.0,2.65,477.0,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-037955,2.6284303665161133,0.008206315497681695
RCG,919567,2025-12-15,1,18.0,2.65,47.699999999999996,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-037955,2.6284303665161133,0.008206315497681695
RCG,919567,2025-12-15,1,82.0,2.65,217.29999999999998,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-037955,2.6284303665161133,0.008206315497681695
RCG,919567,2025-12-15,1,296.0,2.65,784.4,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-037955,2.6284303665161133,0.008206315497681695
RCG,919567,2025-12-15,1,360.0,2.65,954.0,1,0,0,President/Co-Portfolio Manager,D,0001437749-25-037955,2.6284303665161133,0.008206315497681695
RCG,919567,2025-12-16,1,180.0,2.64,475.20000000000005,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-038095,2.6185115816833724,0.01202534825674367
RCG,919567,2025-12-16,1,18.0,2.64,47.52,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-038095,2.6185115816833724,0.01202534825674367
RCG,919567,2025-12-16,1,82.0,2.64,216.48000000000002,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-038095,2.6185115816833724,0.01202534825674367
RCG,919567,2025-12-16,1,296.0,2.64,781.44,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-038095,2.6185115816833724,0.01202534825674367
RCG,919567,2025-12-16,1,360.0,2.64,950.4000000000001,1,0,0,President/Co-Portfolio Manager,D,0001437749-25-038095,2.6185115816833724,0.01202534825674367
RCG,919567,2025-12-17,1,180.0,2.65,477.0,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-038224,2.628430175660892,0.008206388705424228
RCG,919567,2025-12-17,1,18.0,2.65,47.699999999999996,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-038224,2.628430175660892,0.008206388705424228
RCG,919567,2025-12-17,1,360.0,2.65,954.0,1,0,0,President/Co-Portfolio Manager,D,0001437749-25-038224,2.628430175660892,0.008206388705424228
RCG,919567,2025-12-17,1,296.0,2.65,784.4,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-038224,2.628430175660892,0.008206388705424228
RCG,919567,2025-12-17,1,82.0,2.65,217.29999999999998,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-038224,2.628430175660892,0.008206388705424228
RCG,919567,2025-12-18,1,360.0,2.65,954.0,1,0,0,President/Co-Portfolio Manager,D,0001437749-25-038370,2.5799999237060547,-0.031007723283626446
RCG,919567,2025-12-18,1,18.0,2.65,47.699999999999996,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-038370,2.5799999237060547,-0.031007723283626446
RCG,919567,2025-12-18,1,180.0,2.65,477.0,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-038370,2.5799999237060547,-0.031007723283626446
RCG,919567,2025-12-18,1,296.0,2.65,784.4,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-038370,2.5799999237060547,-0.031007723283626446
RCG,919567,2025-12-18,1,82.0,2.65,217.29999999999998,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-038370,2.5799999237060547,-0.031007723283626446
RCG,919567,2025-12-19,1,180.0,2.65,477.0,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-038489,2.5299999713897705,0.03952574868853288
RCG,919567,2025-12-19,1,18.0,2.65,47.699999999999996,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-038489,2.5299999713897705,0.03952574868853288
RCG,919567,2025-12-19,1,360.0,2.65,954.0,1,0,0,President/Co-Portfolio Manager,D,0001437749-25-038489,2.5299999713897705,0.03952574868853288
RCG,919567,2025-12-19,1,296.0,2.65,784.4,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-038489,2.5299999713897705,0.03952574868853288
RCG,919567,2025-12-19,1,82.0,2.65,217.29999999999998,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-038489,2.5299999713897705,0.03952574868853288
RCG,919567,2025-12-22,1,18.0,2.6,46.800000000000004,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-038677,2.6500000953674316,-0.04528306402231382
RCG,919567,2025-12-22,1,360.0,2.6,936.0,1,0,0,President/Co-Portfolio Manager,D,0001437749-25-038677,2.6500000953674316,-0.04528306402231382
RCG,919567,2025-12-22,1,82.0,2.6,213.20000000000002,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-038677,2.6500000953674316,-0.04528306402231382
RCG,919567,2025-12-22,1,296.0,2.6,769.6,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-038677,2.6500000953674316,-0.04528306402231382
RCG,919567,2025-12-22,1,180.0,2.6,468.0,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-038677,2.6500000953674316,-0.04528306402231382
RCG,919567,2025-12-23,1,82.0,2.65,217.29999999999998,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-038798,2.5999999046325684,-0.019230751596258297
RCG,919567,2025-12-23,1,18.0,2.65,47.699999999999996,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-038798,2.5999999046325684,-0.019230751596258297
RCG,919567,2025-12-23,1,296.0,2.65,784.4,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-038798,2.5999999046325684,-0.019230751596258297
RCG,919567,2025-12-23,1,180.0,2.65,477.0,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-038798,2.5999999046325684,-0.019230751596258297
RCG,919567,2025-12-23,1,360.0,2.65,954.0,1,0,0,President/Co-Portfolio Manager,D,0001437749-25-038798,2.5999999046325684,-0.019230751596258297
RCG,919567,2025-12-24,1,360.0,2.65,954.0,1,0,0,President/Co-Portfolio Manager,D,0001437749-25-038799,2.6500000953674316,-0.026415158166879685
RCG,919567,2025-12-24,1,18.0,2.65,47.699999999999996,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-038799,2.6500000953674316,-0.026415158166879685
RCG,919567,2025-12-24,1,180.0,2.65,477.0,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-038799,2.6500000953674316,-0.026415158166879685
RCG,919567,2025-12-24,1,296.0,2.65,784.4,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-038799,2.6500000953674316,-0.026415158166879685
RCG,919567,2025-12-24,1,82.0,2.65,217.29999999999998,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-038799,2.6500000953674316,-0.026415158166879685
RCG,919567,2025-12-26,1,360.0,2.65,954.0,1,0,0,President/Co-Portfolio Manager,D,0001437749-25-038803,2.6500000953674316,-0.01886799582470603
RCG,919567,2025-12-26,1,18.0,2.65,47.699999999999996,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-038803,2.6500000953674316,-0.01886799582470603
RCG,919567,2025-12-26,1,180.0,2.65,477.0,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-038803,2.6500000953674316,-0.01886799582470603
RCG,919567,2025-12-26,1,82.0,2.65,217.29999999999998,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-038803,2.6500000953674316,-0.01886799582470603
RCG,919567,2025-12-26,1,296.0,2.65,784.4,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-038803,2.6500000953674316,-0.01886799582470603
RCG,919567,2025-12-29,1,5.0,2.64,13.200000000000001,0,1,0,,D,0001437749-25-039011,2.6500000953674316,-0.04150948285122699
RCG,919567,2025-12-29,1,3.0,2.63,7.89,1,0,0,CCO & Secretary,D,0001437749-25-039007,2.6500000953674316,-0.04150948285122699
RCG,919567,2025-12-29,1,17.0,2.63,44.71,1,0,0,Vice-President,D,0001437749-25-039006,2.6500000953674316,-0.04150948285122699
RCG,919567,2025-12-29,1,82.0,2.65,217.29999999999998,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-038913,2.6500000953674316,-0.04150948285122699
RCG,919567,2025-12-29,1,296.0,2.65,784.4,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-038913,2.6500000953674316,-0.04150948285122699
RCG,919567,2025-12-29,1,18.0,2.65,47.699999999999996,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-038913,2.6500000953674316,-0.04150948285122699
RCG,919567,2025-12-29,1,180.0,2.65,477.0,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-038913,2.6500000953674316,-0.04150948285122699
RCG,919567,2025-12-29,1,360.0,2.65,954.0,1,0,0,President/Co-Portfolio Manager,D,0001437749-25-038913,2.6500000953674316,-0.04150948285122699
RCG,919567,2025-12-29,1,19.0,2.63,49.97,0,1,0,,D,0001437749-25-038895,2.6500000953674316,-0.04150948285122699
RCG,919567,2025-12-30,1,180.0,2.61,469.79999999999995,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-039014,2.5,0.019999980926513672
RCG,919567,2025-12-30,1,296.0,2.61,772.56,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-039014,2.5,0.019999980926513672
RCG,919567,2025-12-30,1,18.0,2.61,46.98,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-039014,2.5,0.019999980926513672
RCG,919567,2025-12-30,1,82.0,2.61,214.01999999999998,1,0,0,President/Co-Portfolio Manager,I,0001437749-25-039014,2.5,0.019999980926513672
RCG,919567,2025-12-30,1,360.0,2.61,939.5999999999999,1,0,0,President/Co-Portfolio Manager,D,0001437749-25-039014,2.5,0.019999980926513672
RCKY,895456,2025-11-04,0,4000.0,28.8,115200.0,1,1,0,Assistant Secretary,D,0001225208-25-008999,27.81729930641451,0.076180278198132
RCKY,895456,2025-11-05,0,6600.0,29.9,197340.0,1,0,0,SVP Georgia Boot & Durango,D,0001225208-25-009035,28.384391078517673,0.05643180953969295
RCKY,895456,2025-11-05,0,2619.0,29.65,77653.34999999999,1,1,0,Assistant Secretary,I,0001225208-25-008999,28.384391078517673,0.05643180953969295
RCKY,895456,2025-11-05,0,1000.0,28.75,28750.0,1,1,0,Assistant Secretary,D,0001225208-25-008999,28.384391078517673,0.05643180953969295
RCKY,895456,2025-11-06,1,300.0,28.98,8694.0,0,1,0,,D,0001225208-25-009034,28.83209500842694,0.03864736404266813
RCKY,895456,2025-11-06,0,2162.0,32.39,70027.18000000001,1,1,0,Assistant Secretary,I,0001225208-25-008999,28.83209500842694,0.03864736404266813
RCKY,895456,2025-11-06,0,4775.0,32.43,154853.25,1,1,0,Assistant Secretary,D,0001225208-25-008999,28.83209500842694,0.03864736404266813
RCKY,895456,2025-11-26,0,3800.0,30.56,116128.0,0,1,0,,D,0001225208-25-009598,30.394081828651064,-0.04191871945993939
RCL,884887,2025-11-03,0,1100.0,281.76,309936.0,0,1,0,,D,0001640081-25-000006,284.7086816421806,-0.07557405551906662
RCMT,700841,2025-09-29,0,160.0,27.5,4400.0,1,1,0,Executive Chairman & President,D,0001437749-25-030203,27.06999969482422,-0.10084963328456571
RCUS,1724521,2025-10-06,0,12500.0,14.54,181750.0,1,0,0,Chief Operating Officer,D,0001671311-25-000003,13.800000190734863,0.1282608318569234
RCUS,1724521,2025-10-08,0,37792.0,15.05,568769.6,1,0,0,Chief Operating Officer,D,0001671311-25-000003,14.25,0.14666667737458883
RCUS,1724521,2025-10-28,0,19019.0,20.19,383993.61000000004,1,0,0,President,I,0001422996-25-000005,18.65999984741211,0.04287241391223784
RCUS,1724521,2025-10-28,0,5000.0,20.0,100000.0,1,0,0,Chief Financial Officer,D,0001653881-25-000005,18.65999984741211,0.04287241391223784
RCUS,1724521,2025-10-29,0,47675.0,20.49,976860.7499999999,1,0,0,President,I,0001422996-25-000005,20.0,-0.01549997329711914
RCUS,1724521,2025-10-29,0,29365.0,21.53,632228.4500000001,1,0,0,President,I,0001422996-25-000005,20.0,-0.01549997329711914
RCUS,1724521,2025-10-29,0,800.0,22.04,17632.0,1,0,0,President,I,0001422996-25-000005,20.0,-0.01549997329711914
RCUS,1724521,2025-10-30,0,4314.0,20.32,87660.48,1,0,0,President,I,0001422996-25-000007,20.0,-0.007499980926513672
RCUS,1724521,2025-11-07,0,50291.0,18.97,954020.2699999999,1,0,0,Chief Operating Officer,D,0001671311-25-000005,19.690000534057617,0.01726765583372105
RCUS,1724521,2025-11-17,0,37114.0,20.23,750816.22,1,0,0,President,I,0001422996-25-000009,19.8799991607666,0.21227371221581057
RCUS,1724521,2025-11-17,0,7836.0,20.71,162283.56,1,0,0,President,I,0001422996-25-000009,19.8799991607666,0.21227371221581057
RCUS,1724521,2025-11-18,0,5050.0,19.75,99737.5,1,0,0,President,I,0001422996-25-000009,20.030000686645508,0.28856707844001933
RCUS,1724521,2025-11-26,0,1900.0,26.0,49400.0,1,0,0,Chief Accounting Officer,D,0001771961-25-000009,24.100000381469727,0.06721987162831616
RCUS,1724521,2025-11-26,0,5000.0,25.0,125000.0,1,0,0,Chief Financial Officer,D,0001653881-25-000007,24.100000381469727,0.06721987162831616
RCUS,1724521,2025-12-04,0,82997.0,24.71,2050855.87,1,0,0,President,I,0001422996-25-000011,25.309999465942383,-0.15013825828696276
RCUS,1724521,2025-12-16,0,7658.0,21.88,167557.03999999998,1,0,0,General Counsel,D,0001836662-25-000005,21.6200008392334,0.07123029363551663
RCUS,1724521,2025-12-16,0,5052.0,21.88,110537.76,1,0,0,Chief Medical Officer,D,0002056093-25-000005,21.6200008392334,0.07123029363551663
RCUS,1724521,2025-12-16,0,2376.0,21.88,51986.88,1,0,0,Chief Accounting Officer,D,0001771961-25-000014,21.6200008392334,0.07123029363551663
RCUS,1724521,2025-12-16,0,6702.0,21.88,146639.75999999998,1,0,0,Chief Financial Officer,D,0001653881-25-000011,21.6200008392334,0.07123029363551663
RCUS,1724521,2025-12-16,0,11225.0,21.88,245603.0,1,0,0,Chief Operating Officer,D,0001671311-25-000009,21.6200008392334,0.07123029363551663
RCUS,1724521,2025-12-16,0,11225.0,21.88,245603.0,1,0,0,President,D,0001422996-25-000015,21.6200008392334,0.07123029363551663
RCUS,1724521,2025-12-16,0,28947.0,21.88,633360.36,1,1,0,Chief Executive Officer,D,0001182473-25-000005,21.6200008392334,0.07123029363551663
RCUS,1724521,2025-12-17,0,6810.0,22.16,150909.6,1,0,0,General Counsel,D,0001836662-25-000005,22.350000381469727,0.027293006379931723
RCUS,1724521,2025-12-17,0,4494.0,22.16,99587.04,1,0,0,Chief Medical Officer,D,0002056093-25-000005,22.350000381469727,0.027293006379931723
RCUS,1724521,2025-12-17,0,2113.0,22.16,46824.08,1,0,0,Chief Accounting Officer,D,0001771961-25-000014,22.350000381469727,0.027293006379931723
RCUS,1724521,2025-12-17,0,5960.0,22.16,132073.6,1,0,0,Chief Financial Officer,D,0001653881-25-000011,22.350000381469727,0.027293006379931723
RCUS,1724521,2025-12-17,0,9983.0,22.16,221223.28,1,0,0,Chief Operating Officer,D,0001671311-25-000009,22.350000381469727,0.027293006379931723
RCUS,1724521,2025-12-17,0,9983.0,22.16,221223.28,1,0,0,President,D,0001422996-25-000015,22.350000381469727,0.027293006379931723
RCUS,1724521,2025-12-17,0,25744.0,22.16,570487.04,1,1,0,Chief Executive Officer,D,0001182473-25-000005,22.350000381469727,0.027293006379931723
RCUS,1724521,2025-12-18,0,4343.0,22.25,96631.75,1,0,0,Chief Accounting Officer,D,0001771961-25-000014,22.309999465942383,0.04303007686247554
RDDT,1713445,2025-09-30,0,200.0,240.0,48000.0,1,1,0,CEO & President,I,0001827011-25-000008,240.3350067138672,-0.1543054722694603
RDDT,1713445,2025-09-30,0,300.0,236.85,71055.0,1,1,0,CEO & President,I,0001827011-25-000008,240.3350067138672,-0.1543054722694603
RDDT,1713445,2025-09-30,0,400.0,233.66,93464.0,1,1,0,CEO & President,I,0001827011-25-000008,240.3350067138672,-0.1543054722694603
RDDT,1713445,2025-09-30,0,100.0,232.03,23203.0,1,1,0,CEO & President,I,0001827011-25-000008,240.3350067138672,-0.1543054722694603
RDDT,1713445,2025-09-30,0,1070.0,230.56,246699.2,1,1,0,CEO & President,I,0001827011-25-000008,240.3350067138672,-0.1543054722694603
RDDT,1713445,2025-09-30,0,5833.0,229.94,1341240.02,1,1,0,CEO & President,I,0001827011-25-000008,240.3350067138672,-0.1543054722694603
RDDT,1713445,2025-09-30,0,4332.0,228.76,990988.32,1,1,0,CEO & President,I,0001827011-25-000008,240.3350067138672,-0.1543054722694603
RDDT,1713445,2025-09-30,0,2767.0,227.66,629935.22,1,1,0,CEO & President,I,0001827011-25-000008,240.3350067138672,-0.1543054722694603
RDDT,1713445,2025-09-30,0,2000.0,226.86,453720.0,1,1,0,CEO & President,I,0001827011-25-000008,240.3350067138672,-0.1543054722694603
RDDT,1713445,2025-09-30,0,998.0,225.88,225428.24,1,1,0,CEO & President,I,0001827011-25-000008,240.3350067138672,-0.1543054722694603
RDDT,1713445,2025-10-08,0,400.0,205.43,82172.0,1,0,0,Chief Technology Officer,D,0001924253-25-000005,206.22500610351562,-0.053654998734014435
RDDT,1713445,2025-10-08,0,100.0,204.25,20425.0,1,0,0,Chief Technology Officer,D,0001924253-25-000005,206.22500610351562,-0.053654998734014435
RDDT,1713445,2025-10-08,0,100.0,203.0,20300.0,1,0,0,Chief Technology Officer,D,0001924253-25-000005,206.22500610351562,-0.053654998734014435
RDDT,1713445,2025-10-08,0,4522.0,202.3,914800.6000000001,1,0,0,Chief Technology Officer,D,0001924253-25-000005,206.22500610351562,-0.053654998734014435
RDDT,1713445,2025-10-08,0,4413.0,201.5,889219.5,1,0,0,Chief Technology Officer,D,0001924253-25-000005,206.22500610351562,-0.053654998734014435
RDDT,1713445,2025-10-08,0,500.0,200.1,100050.0,1,0,0,Chief Technology Officer,D,0001924253-25-000005,206.22500610351562,-0.053654998734014435
RDDT,1713445,2025-10-08,0,900.0,199.2,179280.0,1,0,0,Chief Technology Officer,D,0001924253-25-000005,206.22500610351562,-0.053654998734014435
RDDT,1713445,2025-10-08,0,1765.0,198.01,349487.64999999997,1,0,0,Chief Technology Officer,D,0001924253-25-000005,206.22500610351562,-0.053654998734014435
RDDT,1713445,2025-10-08,0,700.0,197.12,137984.0,1,0,0,Chief Technology Officer,D,0001924253-25-000005,206.22500610351562,-0.053654998734014435
RDDT,1713445,2025-10-08,0,600.0,196.02,117612.0,1,0,0,Chief Technology Officer,D,0001924253-25-000005,206.22500610351562,-0.053654998734014435
RDDT,1713445,2025-10-15,0,6436.0,200.81,1292413.16,1,1,0,CEO & President,I,0001827011-25-000011,201.36000061035156,0.0231426482319439
RDDT,1713445,2025-10-15,0,3913.0,201.67,789134.71,1,1,0,CEO & President,I,0001827011-25-000011,201.36000061035156,0.0231426482319439
RDDT,1713445,2025-10-15,0,28.0,202.41,5667.48,1,1,0,CEO & President,I,0001827011-25-000011,201.36000061035156,0.0231426482319439
RDDT,1713445,2025-10-15,0,6623.0,199.97,1324401.31,1,1,0,CEO & President,I,0001827011-25-000011,201.36000061035156,0.0231426482319439
RDDT,1713445,2025-10-15,0,600.0,197.34,118404.0,1,1,0,CEO & President,I,0001827011-25-000011,201.36000061035156,0.0231426482319439
RDDT,1713445,2025-10-15,0,400.0,198.88,79552.0,1,1,0,CEO & President,I,0001827011-25-000011,201.36000061035156,0.0231426482319439
RDDT,1713445,2025-10-22,0,200.0,198.61,39722.0,1,0,0,Chief Technology Officer,D,0001924253-25-000007,204.02999877929688,0.07435180247859036
RDDT,1713445,2025-10-22,0,400.0,200.3,80120.0,1,0,0,Chief Technology Officer,D,0001924253-25-000007,204.02999877929688,0.07435180247859036
RDDT,1713445,2025-10-22,0,1459.0,202.94,296089.46,1,0,0,Chief Technology Officer,D,0001924253-25-000007,204.02999877929688,0.07435180247859036
RDDT,1713445,2025-10-22,0,341.0,203.49,69390.09,1,0,0,Chief Technology Officer,D,0001924253-25-000007,204.02999877929688,0.07435180247859036
RDDT,1713445,2025-10-22,0,1100.0,192.44,211684.0,1,0,0,Chief Technology Officer,D,0001924253-25-000007,204.02999877929688,0.07435180247859036
RDDT,1713445,2025-10-22,0,1100.0,193.66,213026.0,1,0,0,Chief Technology Officer,D,0001924253-25-000007,204.02999877929688,0.07435180247859036
RDDT,1713445,2025-10-22,0,1199.0,194.65,233385.35,1,0,0,Chief Technology Officer,D,0001924253-25-000007,204.02999877929688,0.07435180247859036
RDDT,1713445,2025-10-22,0,1101.0,195.84,215619.84,1,0,0,Chief Technology Officer,D,0001924253-25-000007,204.02999877929688,0.07435180247859036
RDDT,1713445,2025-10-22,0,3800.0,196.92,748296.0,1,0,0,Chief Technology Officer,D,0001924253-25-000007,204.02999877929688,0.07435180247859036
RDDT,1713445,2025-10-22,0,3300.0,197.58,652014.0,1,0,0,Chief Technology Officer,D,0001924253-25-000007,204.02999877929688,0.07435180247859036
RDDT,1713445,2025-10-23,0,13246.0,201.9,2674367.4,1,0,0,Chief Operating Officer,D,0001663651-25-000004,201.0,0.050049739097481345
RDDT,1713445,2025-10-23,0,11213.0,200.98,2253588.7399999998,1,0,0,Chief Operating Officer,D,0001663651-25-000004,201.0,0.050049739097481345
RDDT,1713445,2025-10-23,0,4800.0,202.84,973632.0,1,0,0,Chief Operating Officer,D,0001663651-25-000004,201.0,0.050049739097481345
RDDT,1713445,2025-10-23,0,800.0,204.02,163216.0,1,0,0,Chief Operating Officer,D,0001663651-25-000004,201.0,0.050049739097481345
RDDT,1713445,2025-10-23,0,600.0,204.84,122904.0,1,0,0,Chief Operating Officer,D,0001663651-25-000004,201.0,0.050049739097481345
RDDT,1713445,2025-10-23,0,3601.0,201.03,723909.03,1,0,0,Chief Operating Officer,I,0001663651-25-000004,201.0,0.050049739097481345
RDDT,1713445,2025-10-23,0,201.0,204.46,41096.46,1,0,0,Chief Operating Officer,I,0001663651-25-000004,201.0,0.050049739097481345
RDDT,1713445,2025-10-23,0,965.0,203.0,195895.0,1,0,0,Chief Operating Officer,I,0001663651-25-000004,201.0,0.050049739097481345
RDDT,1713445,2025-10-23,0,3700.0,202.12,747844.0,1,0,0,Chief Operating Officer,I,0001663651-25-000004,201.0,0.050049739097481345
RDDT,1713445,2025-10-30,0,300.0,197.32,59196.0,1,1,0,CEO & President,I,0001713445-25-000229,209.41000366210938,-0.04479253483012911
RDDT,1713445,2025-10-30,0,200.0,198.42,39684.0,1,1,0,CEO & President,I,0001713445-25-000229,209.41000366210938,-0.04479253483012911
RDDT,1713445,2025-10-30,0,400.0,196.19,78476.0,1,1,0,CEO & President,I,0001713445-25-000229,209.41000366210938,-0.04479253483012911
RDDT,1713445,2025-10-30,0,1603.0,194.99,312568.97000000003,1,1,0,CEO & President,I,0001713445-25-000229,209.41000366210938,-0.04479253483012911
RDDT,1713445,2025-10-30,0,1100.0,194.22,213642.0,1,1,0,CEO & President,I,0001713445-25-000229,209.41000366210938,-0.04479253483012911
RDDT,1713445,2025-10-30,0,486.0,192.36,93486.96,1,1,0,CEO & President,I,0001713445-25-000229,209.41000366210938,-0.04479253483012911
RDDT,1713445,2025-11-04,0,3205.0,190.07,609174.35,1,1,0,CEO & President,I,0001713445-25-000229,199.19000244140625,0.01297751605700455
RDDT,1713445,2025-11-04,0,3873.0,188.98,731919.5399999999,1,1,0,CEO & President,I,0001713445-25-000229,199.19000244140625,0.01297751605700455
RDDT,1713445,2025-11-04,0,4333.0,188.04,814777.32,1,1,0,CEO & President,I,0001713445-25-000229,199.19000244140625,0.01297751605700455
RDDT,1713445,2025-11-04,0,2500.0,191.16,477900.0,1,1,0,CEO & President,I,0001713445-25-000229,199.19000244140625,0.01297751605700455
RDDT,1713445,2025-11-10,0,600.0,199.22,119532.0,1,0,0,Chief Technology Officer,D,0001713445-25-000231,200.02999877929688,-0.07168922874269805
RDDT,1713445,2025-11-10,0,300.0,200.43,60129.0,1,0,0,Chief Technology Officer,D,0001713445-25-000231,200.02999877929688,-0.07168922874269805
RDDT,1713445,2025-11-10,0,1200.0,201.45,241740.0,1,0,0,Chief Technology Officer,D,0001713445-25-000231,200.02999877929688,-0.07168922874269805
RDDT,1713445,2025-11-10,0,1600.0,207.75,332400.0,1,0,0,Chief Technology Officer,D,0001713445-25-000231,200.02999877929688,-0.07168922874269805
RDDT,1713445,2025-11-10,0,2595.0,203.72,528653.4,1,0,0,Chief Technology Officer,D,0001713445-25-000231,200.02999877929688,-0.07168922874269805
